customer_id,est_income,hold_bal,pref_cust_prob,imp_cscore,RiskScore,imp_crediteval,axio_score,demographic_slice_AX03efs,demographic_slice_BWEsk45,demographic_slice_CARDIF2,demographic_slice_DERS3w5,country_reg_E,country_reg_W,ad_exp_N,ad_exp_Y
61152,36704.7476692883,22.4026742440544,0.718484923416544,560,742.975276808617,23.667949260236302,0.9587470996711009,1,0,0,0,1,0,1,0
84315,54475.9238716413,24.939505543537603,0.211006041839807,567,680.2384739150721,24.7993135514391,0.13026610725595097,1,0,0,0,1,0,1,0
213740,43175.2001112782,44.5691834619427,0.303958087523224,821,743.3417921289259,28.611909587926398,0.20457571683251602,0,1,0,0,1,0,0,1
392252,46255.0769366755,47.82120775342871,0.0999394699287727,697,680.922946813771,27.3717213300493,0.874179610164798,0,1,0,0,1,0,0,1
777574,56300.7561103174,5.55007459559878,0.340399169105746,746,510.86260108918,27.1235343283318,0.7823550287299399,0,1,0,0,0,1,0,1
612513,46987.521497494294,32.0415064650119,0.23420105344559,674,645.9601531932769,25.342657584843998,0.933828298418693,0,1,0,0,1,0,0,1
960408,56210.9466050463,41.5493070505156,0.47105636846724197,606,614.630025265231,24.584245625774898,0.47919423114373205,0,1,0,0,1,0,0,1
291643,44127.387169933,39.2434125029888,0.5289929869719691,687,670.175555644151,26.685542517988,0.0903553165378725,0,1,0,0,1,0,0,1
961079,40256.1881243182,36.5441224869067,0.3967592363325921,707,586.384071569981,26.937157134885897,0.238496554935575,0,1,0,0,1,0,0,1
408756,16818.9334383176,10.1080236252332,0.47976611059281393,660,814.129992983393,25.0436702703593,0.0641364996561831,0,1,0,0,0,1,1,0
458333,14561.5959657574,45.0619566978978,0.8006339630309008,751,515.685403921791,27.7946704926646,0.5442507467455551,0,1,0,0,1,0,0,1
191664,66128.2536713836,52.571773227588,0.11680862235358902,758,753.720770476256,26.5645714480132,0.5882078749876899,0,1,0,0,1,0,0,1
17637,48330.9342346864,9.874581910949631,0.21154267870038201,654,677.209832385074,26.550471202906397,0.111512282464109,0,1,0,0,0,1,0,1
195008,32954.1437620392,57.40796597220611,0.253961050991423,729,726.658813399411,27.9077260069577,0.5124260924628871,0,1,0,0,1,0,0,1
942025,45656.3323831385,7.4359600514079,1.02010582045223,795,729.820240336888,29.1949245331195,0.721107610477543,0,1,0,0,0,1,0,1
12252,20169.549614434498,8.14956246513674,0.23000686571382198,794,492.859702239564,27.5008787664119,0.7781046267922959,0,1,0,0,0,1,1,0
887796,14317.0120971544,3.2595202800714507,0.0408135001443421,722,741.6194100521919,27.0388664724153,0.467138568012688,0,1,0,0,0,1,0,1
55285,98270.01123473211,56.841072981078206,0.309608609919426,825,489.215401860334,28.430110816636702,0.11515833740356,0,1,0,0,1,0,1,0
430486,26660.4921469487,8.254071413638849,0.3524813941264389,630,702.9271460604241,24.1200404935871,0.880960786220398,0,1,0,0,0,1,0,1
275190,67307.5468258786,5.19029562159766,0.160104135890418,707,637.993338467716,26.894131824239302,0.9887996917206361,0,1,0,0,0,1,1,0
590505,38852.2560835312,40.82070722707871,0.19703744874422896,774,661.052547934764,27.2365676902445,0.0240201221431479,0,1,0,0,1,0,1,0
732016,1320.56492184379,57.5008967111602,0.296241522273371,709,722.638895145362,27.227755669748397,0.48937812803599795,0,1,0,0,1,0,0,1
722055,25880.9069287086,58.47867726508039,0.322094201743031,811,504.03295348299497,27.622069200581198,0.0148127533486424,0,1,0,0,1,0,1,0
653037,74712.7600595453,5.13871169717287,0.0575914433844984,686,784.702951595974,27.112592486936002,0.565775206724848,0,1,0,0,0,1,0,1
391086,8825.16331466287,8.538352398639999,0.145907158298383,665,614.145509595734,25.6951431742617,0.0728656788913293,0,1,0,0,0,1,1,0
945923,13187.0607191639,54.001579052869396,0.226333907858418,754,622.876404467069,28.2886762930301,0.80281748819448,0,1,0,0,1,0,0,1
637151,53100.757880318604,1.85162264517825,0.22590740128445,735,708.3577264903031,26.2168721747691,0.217248045258317,0,1,0,0,0,1,0,1
104085,36142.288130550696,7.8968066793164695,0.09487469243238,783,568.290733342936,28.519876161777802,0.16629450233247597,0,1,0,0,0,1,1,0
944463,62387.9917193461,56.463843918072605,0.345696708676347,819,604.860710206657,27.6755342794103,0.77954271750264,0,1,0,0,1,0,0,1
818816,58835.3376408352,4.639914003915901,0.261067573342621,792,707.076665358566,27.1892946567197,0.0359986555218819,0,1,0,0,0,1,1,0
333960,68996.1713784436,37.0304172130323,0.280986537074546,776,697.968138797166,27.167076175567303,0.94689378289957,0,1,0,0,1,0,1,0
283456,9213.35746209462,4.72415021220459,0.48298067366661296,620,574.650744818249,25.8749602367585,0.502992619637134,0,1,0,0,0,1,1,0
279765,63148.3289326363,8.97256572500797,0.0700878239154035,735,613.164988425044,26.899648311013,0.0841927032494307,0,1,0,0,0,1,1,0
352195,17861.5703594367,9.54285720673259,0.285731369978894,718,748.724411717474,26.150238363228503,0.5927519330703879,0,1,0,0,0,1,0,1
463010,50400.5445785289,3.9101273913667596,0.059052587253137,818,864.834700799046,27.9053106235819,0.741750893879787,0,1,0,0,0,1,1,0
867575,32723.3036556403,5.556543282875889,0.0855287623781674,674,699.181218814819,25.172038250918103,0.0937895124093108,0,1,0,0,0,1,0,1
251610,46520.9219035452,59.644774846497796,0.38885566891607704,600,733.003103087475,25.435965947581,0.0014146247889903802,0,1,0,0,1,0,1,0
12791,82882.95094382089,6.68255811704754,0.28027441489190197,652,667.116381193606,25.6538755296874,0.0566677444374098,0,1,0,0,0,1,1,0
393180,8808.289063754,5.90284326700771,0.6697267757349,823,563.7733050315529,28.702232066686,0.656602042486489,0,1,0,0,0,1,0,1
942719,54296.7546833139,9.72062935694528,0.310495742690273,668,523.014640879284,26.809205689909202,0.00649063075724823,0,1,0,0,0,1,1,0
512831,78994.4847470723,44.9008974454864,0.112204045121632,609,781.428934353744,25.677673839032604,0.276755124233262,0,1,0,0,1,0,0,1
522283,10877.510925579101,4.793178525372929,0.402322365567291,719,688.437039627634,27.2104510879279,0.28396779252028304,0,1,0,0,0,1,0,1
60643,60241.1110195772,8.73662220068159,0.13552388624541,698,616.983633511078,26.6726134034105,0.9725077355073459,0,1,0,0,0,1,0,1
897804,21336.1510270756,41.7545130019005,0.41566511795474,722,671.311823915153,27.4622810096969,0.181897912295608,0,1,0,0,1,0,1,0
865167,61700.0435534548,64.42395101900229,0.7946650579449479,648,742.3743891968761,25.5327510377806,0.230605498770633,0,1,0,0,1,0,1,0
553386,67335.1064918334,51.1643981597134,0.23308644125897002,630,719.371824913444,25.341502622694897,0.22855614201593202,0,1,0,0,1,0,0,1
335749,21558.6147703419,61.320822253325794,0.19618051246343401,698,741.02969034075,26.659438741374,0.0133289809831256,0,1,0,0,1,0,1,0
225161,17065.253360571798,6.04196924985548,0.796076281099641,730,582.1651287358451,27.7840114554185,0.0842416517305164,0,1,0,0,0,1,0,1
845370,13839.4000973859,9.37499647148041,0.224575333158685,679,542.243451724944,25.5646794435254,0.133593134733785,0,1,0,0,0,1,0,1
726580,41450.453554285,2.9452168176403797,0.218034246520897,770,633.117329826226,28.5368210880167,0.0572564086010579,0,1,0,0,0,1,1,0
605775,69549.36855905599,4.63096901765043,0.8391952302357409,627,644.736264607107,24.5459447182817,0.607990596030636,0,1,0,0,0,1,0,1
254009,62921.8578216731,48.61524561399139,0.151268138027396,683,705.0333725740021,25.1355952870716,0.0149330460601998,0,1,0,0,1,0,1,0
872814,44849.8189748592,5.801588699084751,0.7185044091481221,806,555.511731158862,27.549510837354003,0.353804568482141,0,1,0,0,0,1,0,1
740812,80340.0384861894,8.01303446634923,0.24962019922625198,833,557.171217229422,28.1474229392978,0.0879008489502444,0,1,0,0,0,1,1,0
240016,26267.741904025697,56.714456913937205,0.348250132398901,603,824.445432905447,25.0883656496544,0.291569434790586,0,1,0,0,1,0,0,1
42198,31710.588429491803,70.88837357995949,0.109790088996666,625,648.946301263639,24.1413322728263,0.911460278782475,0,1,0,0,1,0,0,1
616573,3005.5276720236498,38.5888626205238,0.354277302490154,680,773.7982447245171,26.6693732059481,0.690545163840265,0,1,0,0,1,0,1,0
112739,41048.9541413041,9.7635886695888,0.8026986050491519,774,816.5863535890101,27.429768538804602,0.430834493921431,0,1,0,0,0,1,0,1
546228,64824.850195616906,6.41353689082672,0.31430449863874393,689,651.273329304166,25.280726263709898,0.15399385879375596,0,1,0,0,0,1,0,1
622000,67035.9329862742,41.93797698778771,0.53792543751068,694,598.230122109194,25.4537366949817,0.124662904971583,0,1,0,0,1,0,1,0
536132,75017.2692766017,10.249138584127099,0.163485629445833,703,569.128647381533,27.135752500128604,0.0633342333201158,0,1,0,0,0,1,1,0
206708,29659.737577312,36.346520056237296,0.505174518399514,811,620.548095427128,29.1169201846248,0.390456499280184,0,1,0,0,1,0,0,1
658456,69202.1171531065,7.957161270959951,0.0554481767017132,747,672.947689212413,28.072387625558502,0.913548579202931,0,1,0,0,0,1,0,1
753294,11608.531172891298,8.357886259707849,0.17212001268983698,711,702.0141486817239,25.7132855586655,0.00621817106052571,0,1,0,0,0,1,1,0
162601,14893.8822744269,49.148778406043604,0.182199810150703,706,832.4655648115789,27.5700867260365,0.309914720500507,0,1,0,0,1,0,1,0
445579,30682.3718917835,41.0858250394398,0.245527255392108,838,754.061218680648,27.9715221842312,0.0283015898990753,0,1,0,0,1,0,1,0
311687,51355.6296325184,52.1270715543158,0.153581686069425,781,622.216080450415,28.728060043804803,0.11565586702918099,0,1,0,0,1,0,0,1
99816,48905.4830462924,27.1254448009722,0.31261785903082,680,703.751529678527,25.0816757164075,0.627683164186035,0,1,0,0,1,0,0,1
706771,70777.9554288693,6.0775068879086795,0.20266210490198602,793,615.970815522958,28.291204105118,0.9512887123905269,0,1,0,0,0,1,0,1
631293,12215.071490476,49.7626220102145,0.45903134810982793,678,634.220800020551,26.7365499630295,0.118590062686573,0,1,0,0,1,0,1,0
706754,70944.9646295142,4.956957746765281,0.16631729251305702,624,621.1751689380931,25.675510949878397,0.0902112231494967,0,1,0,0,0,1,0,1
337944,31678.0187857161,60.974207703576404,0.7371060963354971,829,685.997402955002,29.441643827212502,0.995749483574131,0,1,0,0,1,0,1,0
672559,19587.9855421582,41.752074213953705,0.650411497426387,693,735.7430160530749,27.1023964052937,0.6165729142584631,0,1,0,0,1,0,1,0
409755,24693.6513647836,60.772468618271,0.258883914526633,737,742.977876502283,27.1506392732993,0.9629265407867809,0,1,0,0,1,0,1,0
950874,44958.1778372432,2.4548604678951897,0.265382591791618,647,583.108185774982,26.122878329633604,0.0523048132920635,0,1,0,0,0,1,0,1
561433,67350.0171459338,69.7471917459398,0.701561737988647,780,601.312513216209,26.933253022888103,0.18234457098241003,0,1,0,0,1,0,0,1
115768,25467.6282836869,5.12559983771709,0.42968231847908706,626,753.470824095771,24.060927912607603,0.314764395337803,0,1,0,0,0,1,1,0
71352,13202.8633359061,37.4579592890844,0.716534747383662,793,637.4739748494391,28.5248609890763,0.317752242988324,0,1,0,0,1,0,0,1
974761,40477.9387145663,7.74909661663546,0.312985307845095,620,655.727963555363,23.9424946555338,0.597346088393787,0,1,0,0,0,1,1,0
679316,24177.915977471097,47.5534782621111,0.134488860545292,608,634.089506266366,25.367148128449397,0.0424542874394169,0,1,0,0,1,0,1,0
384084,47352.2363450783,55.498108868203296,0.5558517327904929,733,616.051796668492,27.214719932389396,0.0237537254717304,0,1,0,0,1,0,1,0
713869,41751.938246879305,60.763289625461205,0.189464909459074,618,689.714611166235,25.108105659594198,0.58036174648252,0,1,0,0,1,0,0,1
597063,4074.5693270098295,45.966328067577706,0.17710996103455898,636,634.935211960359,25.8516063657981,0.8936095304460671,0,1,0,0,1,0,1,0
581327,43058.496119706404,8.03686752944073,0.602602436232775,626,733.248023521032,25.9505101519536,0.136639334006846,0,1,0,0,0,1,1,0
516478,21995.494926801402,33.409500183930696,0.609643082438907,667,641.180633192789,25.745580131823395,0.0934930910198341,0,1,0,0,1,0,1,0
12383,30876.5257279116,5.15336212623662,0.16108970506801099,739,568.682429177731,27.7624827602572,0.540665655057998,0,1,0,0,0,1,0,1
802094,62372.359516124,7.1173250945775495,0.606871497759396,636,734.6444714960339,26.073731737156898,0.495752802514427,0,1,0,0,0,1,0,1
381408,39176.6684864726,42.246457699904596,0.0510285006197697,810,658.10897446339,27.627079817660498,0.0527023390706813,0,1,0,0,1,0,0,1
72953,83444.6047265479,5.705313249919209,0.20619471430231698,797,618.8634948471131,28.698225601945897,0.7835830304349549,0,1,0,0,0,1,0,1
866758,15860.288196040401,1.8010676229715499,0.19454138644331798,849,706.105151157494,28.1552835924058,0.0506684887466721,0,1,0,0,0,1,0,1
678629,62960.9762804478,10.0994881253559,0.158095720145234,784,721.362028355817,28.4689378702387,0.22056591015934804,0,1,0,0,0,1,1,0
160002,13671.1714060692,53.106544288709706,0.0595277181741797,800,686.3556770938379,28.899930709996198,0.215447798102685,0,1,0,0,1,0,0,1
538572,47012.5470498283,7.40392015214631,0.35728802415625,668,631.600443339054,26.7339070016155,0.44617152910302205,0,1,0,0,0,1,1,0
141560,79520.1259793433,9.613665750137,0.414515577472511,657,687.07366938109,26.1756347636622,0.0345278492276296,0,1,0,0,0,1,0,1
649416,14018.141498475,5.4849208645053205,0.632451626030039,772,672.592975445996,28.495948047238397,0.43792410132592896,0,1,0,0,0,1,1,0
426151,54316.545179068606,58.648968537403,0.746963423927861,600,445.847811875356,23.542073467164197,0.7606830954512771,0,1,0,0,1,0,1,0
233481,46258.0144319275,58.1751786764809,0.590233906119548,769,899.403636894592,27.4084355142562,0.25494442003246603,0,1,0,0,1,0,0,1
786596,36688.0565664806,65.4960278102375,0.649234372623677,625,639.3088018035739,25.148146339689603,0.17957901764573803,0,1,0,0,1,0,1,0
512178,54716.9940183973,5.684162038040969,0.186199733937587,665,470.867804161652,26.715395598308202,0.7900582243798969,0,1,0,0,0,1,0,1
358135,44368.5018263942,9.449644628752178,0.292087233742383,613,788.4063918769419,25.4149577840929,0.25724791920671,0,1,0,0,0,1,1,0
227167,3070.18650221776,62.5679965290031,0.265099299473448,768,745.586175752974,27.4012404169748,0.43051688155048495,0,1,0,0,1,0,0,1
521540,28235.2393939454,55.7645803594763,0.638802390509837,816,574.903216583065,29.547657314931197,0.8435141972863158,0,1,0,0,1,0,0,1
579445,87057.74958406901,55.8296829778576,0.615577438225572,716,734.8459741214799,27.599559661704898,0.7580880675206658,0,1,0,0,1,0,0,1
749976,56621.7894490517,56.7351514065596,0.492777528948468,649,631.896895940405,26.3463520356692,0.833799614820482,0,1,0,0,1,0,1,0
31433,50037.070939259196,5.42010491426403,0.335271041011462,615,731.77072594165,25.780516603523502,0.653199080811703,0,1,0,0,0,1,1,0
808289,28181.5152100188,8.4902868012796,0.18501683175357503,708,655.384292680588,25.639996130603,0.23864879075568102,0,1,0,0,0,1,1,0
645291,8452.39371332468,51.9984489828266,0.632901890362027,769,725.704399736226,28.5831677590883,0.567634443113157,0,1,0,0,1,0,0,1
773946,21812.0804314718,45.3922052651387,0.35362492483317703,722,653.313041812272,25.8700485113032,0.182786891591925,0,1,0,0,1,0,1,0
865127,3897.24838374734,8.2815839974968,0.14336333876044596,652,585.4944670000141,25.981808775141502,0.337071830421758,0,1,0,0,0,1,0,1
866125,54186.5053939851,4.42426319495406,0.244781725960351,665,627.43734802882,26.787149390483698,0.28425676518029996,0,1,0,0,0,1,1,0
317206,102010.995235135,48.812810067673595,0.18218420205029603,848,589.045060862962,29.1487919670636,0.0204288451361056,0,1,0,0,1,0,0,1
537458,42422.084377406296,49.57388811269521,0.14051891436356198,733,696.7848999115939,26.4963528230292,0.672259550252343,0,1,0,0,1,0,0,1
268781,73687.7307259471,34.1187504468282,0.5358998070277271,796,776.372963863576,29.027106424141504,0.22942345934512998,0,1,0,0,1,0,0,1
743262,85907.6250204153,50.2019449130908,0.117192687134705,750,582.376082518249,28.1352544708785,0.23195773665442002,0,1,0,0,1,0,1,0
843758,16212.5245692777,40.537672260265104,0.273844692970492,657,731.376884448856,26.6215141114998,0.232575580307614,0,1,0,0,1,0,0,1
108546,32704.786120432902,39.285141230238,0.44353719208330294,644,663.417899144216,25.0491624488925,0.26711977523401503,0,1,0,0,1,0,1,0
755713,32114.624441602,43.957393742377604,0.0951098031928979,644,627.966703435226,26.376805505716302,0.9445507958443371,0,1,0,0,1,0,0,1
821641,86230.7727830501,38.71527611836421,0.16173171016681398,738,743.172372460793,27.1451598388579,0.0886117535842176,0,1,0,0,1,0,0,1
326621,42918.4986514596,46.6537413828001,0.4244918997983111,777,703.410803853481,26.8845739457675,0.261004776365066,0,1,0,0,1,0,1,0
138912,43208.2704050407,2.44193465202846,0.475306931622805,800,732.0646521012179,29.258307358099103,0.0298907113940368,0,1,0,0,0,1,1,0
209561,11334.8221739704,69.29186523177789,0.12606152072439,722,691.3898782192999,26.9156634872055,0.243300106919573,0,1,0,0,1,0,1,0
556196,55494.335247073795,4.58350944053587,0.206314431395641,793,661.461823701292,27.6176113554921,0.30641395166125396,0,1,0,0,0,1,1,0
601631,4506.9422969117895,46.8413140676247,0.24824129632376604,612,690.09654133866,24.9416095509674,0.0461342727446456,0,1,0,0,1,0,1,0
598746,7019.136102013411,9.48150333153169,0.642937849959103,820,751.05865140074,27.801151172297395,0.0270473285688562,0,1,0,0,0,1,0,1
413075,40605.960387188796,4.40174211727689,0.526829554844804,606,764.7511668247361,24.1600338472546,0.627328611222304,0,1,0,0,0,1,1,0
885467,82718.2081742162,2.8750526421262403,0.11233626443389,666,645.077789527031,25.2766834479395,0.0365797889937705,0,1,0,0,0,1,0,1
381090,71223.8099989497,47.604431880127,0.340115488843683,820,627.63820513373,29.6353531174532,0.48852376315130397,0,1,0,0,1,0,1,0
480614,12900.896171613,5.331089393700269,0.220298225294667,767,787.749468037716,28.4094133482371,0.625005451170356,0,1,0,0,0,1,1,0
355219,26091.9473360534,6.07465789540959,0.42151863833661296,674,676.508057554356,26.916802997578603,0.350255337791069,0,1,0,0,0,1,0,1
439901,45215.5148406161,51.7533244511592,0.314039770722013,830,605.953327174649,27.919695386157798,0.9227538307995721,0,1,0,0,1,0,0,1
264491,1618.9404751352301,4.5306611306313895,0.23077540889806603,829,471.449975765803,29.7443134719522,0.295630375535863,0,1,0,0,0,1,1,0
92076,8397.52626929177,52.97453922554671,0.14493278927042902,606,675.3109560089559,25.518900609752997,0.181149367204617,0,1,0,0,1,0,1,0
577822,82175.79218915099,9.16025813517532,0.12266578037244,724,674.104520290293,27.735766556164304,0.0503630535818995,0,1,0,0,0,1,1,0
317883,23589.4418284443,5.394415264864151,0.291311718740323,824,687.251700716709,29.230382762071,0.13915288689035699,0,1,0,0,0,1,1,0
407666,38396.7419658342,7.571821084639231,0.19872569806616,654,437.478798577639,25.339538777922396,0.32224944138911304,0,1,0,0,0,1,1,0
322527,48490.5711960193,9.43458132318326,0.17628094738702105,844,638.576009560392,29.2879934281746,0.41969679305391205,0,1,0,0,0,1,1,0
88927,58267.394153619905,40.8817590345551,0.30687504777513597,654,535.840727898503,25.839320564664696,0.75048185094289,0,1,0,0,1,0,0,1
743878,68027.8864438891,7.28506010209579,0.267607279275768,734,685.935802591002,27.747385239643602,0.894651081765655,0,1,0,0,0,1,0,1
957103,12322.369329711999,50.016889331145705,0.288495090397438,826,778.673427443211,29.683364487787102,0.529914080458369,0,1,0,0,1,0,1,0
763368,42541.9336321504,73.940919694066,0.18008176942352,756,742.57325286213,27.548186464366697,0.41670992928350603,0,1,0,0,1,0,1,0
747075,42274.2310201832,60.2630676629364,0.44669282928411996,654,672.569030521159,26.282713397582302,0.41221853287161403,0,1,0,0,1,0,1,0
385987,68716.3595708791,9.778443180047919,0.37348226721795,846,687.353440555531,29.6007751189378,0.213785450869655,0,1,0,0,0,1,1,0
321718,99040.4037136292,4.58375047912461,0.21715734967425898,641,515.177933236326,25.6502785818586,0.0919183067551596,0,1,0,0,0,1,0,1
646008,50000.32147059769,50.7097325254247,0.134569794807923,618,539.890914070797,24.6340097361898,0.82467989732447,0,1,0,0,1,0,1,0
866459,32102.39831132,7.373525831516651,0.10388337702125199,620,594.879331275679,24.2660422938656,0.8071915135050441,0,1,0,0,0,1,1,0
363283,23808.841046141402,58.9711861486611,0.8099474062004208,716,685.222480999013,27.4768722829302,0.119754937148622,0,1,0,0,1,0,1,0
809366,8914.30233765369,52.1660220633879,0.8477747314439341,689,673.3791276083,27.0240628881592,0.23453034187035698,0,1,0,0,1,0,1,0
587708,12134.2686932488,42.8833563130651,0.160320260408965,695,705.3992991242129,25.3678013742538,0.25118736930645397,0,1,0,0,1,0,1,0
127203,9142.47194176049,4.493435147614941,0.785103688382622,602,694.427444134224,24.214369274513,0.275505245876468,0,1,0,0,0,1,1,0
728583,68574.0513882583,3.4164083898359103,0.18763600229165397,726,739.677426015162,27.3407398735732,0.534700662468757,0,1,0,0,0,1,1,0
284460,47255.490799846906,43.157092939586,0.424971001889832,752,581.75037702432,28.2202936324686,0.6262511125333821,0,1,0,0,1,0,0,1
297816,32131.198280794102,63.7960267765911,0.474674102975568,717,625.171542302428,27.728653707518397,0.0880374603250181,0,1,0,0,1,0,0,1
783753,34863.1645725984,41.9593048419654,0.125040743625084,600,643.046248754673,24.190229908478898,0.0209732399544661,0,1,0,0,1,0,0,1
139587,51909.898462728,57.837950253775794,0.18265704674868,806,468.029533650036,29.1352022211887,0.0132721539125676,0,1,0,0,1,0,1,0
229380,66273.24286329349,5.487383809110991,0.261648938847798,804,606.455423728865,27.4950894288943,0.300471368053393,0,1,0,0,0,1,0,1
178396,24137.5406648092,45.4551365275999,0.43203159257449003,794,618.657735351547,28.622993758642696,0.511288041038791,0,1,0,0,1,0,1,0
675288,73854.4694519069,10.2841039306226,0.221735028524157,718,913.368131812756,25.903629751596497,0.225450501319191,0,1,0,0,0,1,0,1
872948,27202.4421779638,25.6333674835193,0.671816520603645,638,748.535573530973,24.6310988968653,0.37760023133013004,0,1,0,0,1,0,0,1
940607,13745.070422011599,8.595830452853349,0.121105807007093,663,755.3273520765911,24.750311759395,0.19350270755157198,0,1,0,0,0,1,0,1
296470,51665.635161976395,8.2422989140929,0.151117926499761,805,695.5540019131751,27.924030658723197,0.396459826695709,0,1,0,0,0,1,0,1
744817,79070.5916271363,4.32527364996335,0.015930718801198,787,981.545356112302,28.8812939357339,0.38756889229404906,0,1,0,0,0,1,0,1
905365,56404.6765350403,44.102464543441,0.36811803876233706,845,670.1120217350431,29.536817300641196,0.0542788835940533,0,1,0,0,1,0,0,1
165341,2746.05724380676,39.2108164147255,0.24721819294358605,841,636.668999760363,29.455007121006197,0.524581161398483,0,1,0,0,1,0,1,0
719498,63034.5943103067,52.0259800300847,0.397929202157253,623,582.055150912666,25.7343540751646,0.0253926383616142,0,1,0,0,1,0,1,0
745884,28014.206830023,9.28368874271746,0.433510090340971,702,719.4037995344971,26.740677111178304,0.255104184166007,0,1,0,0,0,1,0,1
989556,45121.6903412716,7.451003063311651,0.888049469472558,685,558.946209622966,25.6265404938936,0.9112449065097521,0,1,0,0,0,1,0,1
244427,68123.1290165603,57.756687139834604,0.45246944095042796,720,646.0918081901281,26.201304353830103,0.0436429203875179,0,1,0,0,1,0,1,0
199582,57705.12161090849,65.9497229608451,0.14016551836720498,696,561.246316864635,26.0906574824642,0.13543528607881802,0,1,0,0,1,0,1,0
267958,66228.78011134731,50.888413402401895,0.5117965565002329,611,598.245771950633,23.8275789581605,0.135108083503587,0,1,0,0,1,0,1,0
11356,37901.061778688396,6.31866907129902,0.186415470315447,744,635.649115504073,27.838480664143,0.501082214810422,0,1,0,0,0,1,1,0
47616,70940.80430560031,6.75925802368165,0.281412384814637,831,658.963294399291,28.0562228406427,0.9389255467609641,0,1,0,0,0,1,0,1
904995,59236.036436866794,62.5908542806084,0.11442019120030901,792,627.6995409016411,29.1425417551822,0.561690028136058,0,1,0,0,1,0,1,0
94068,10245.0645432747,53.743403558723706,0.679575667214102,840,682.7704990010579,29.874814726344,0.652903026397146,0,1,0,0,1,0,0,1
189821,35296.4015491759,61.5075452478721,0.437736136591456,796,674.775613787837,29.0849744966677,0.659616320871515,0,1,0,0,1,0,1,0
29100,18213.1971491537,48.396927474482204,0.231720868508966,638,689.771882003138,25.4999798951546,0.654693434434627,0,1,0,0,1,0,0,1
933558,9196.33862396919,7.224427239887611,0.29414893629351596,810,615.617283442939,28.5482260541863,0.464719067377595,0,1,0,0,0,1,1,0
313614,80734.452368477,3.7520761185743905,0.202736417312744,703,682.876372828213,27.400660650256402,0.8027670857142151,0,1,0,0,0,1,0,1
201408,37880.0531301606,49.0220559145804,0.0803021684020709,623,680.0617216869609,25.9504600982537,0.0285268497994027,0,1,0,0,1,0,1,0
89461,3464.73219616419,5.3343221951908,0.0852025323419803,776,743.12847853901,27.8413013894843,0.0632433387819069,0,1,0,0,0,1,0,1
214782,58814.436927935,63.26655077774571,0.14101984839020001,737,719.935690029263,27.455935563436103,0.8944963184807799,0,1,0,0,1,0,0,1
848347,55829.3802826042,9.42681950737142,0.36513295989922906,830,682.406058150653,29.7212179146541,0.256975616815221,0,1,0,0,0,1,0,1
32853,60049.301010159696,35.252542788449205,0.287347378865464,697,752.528081991898,25.4810216978024,0.37006801516609006,0,1,0,0,1,0,0,1
427954,87643.4625076599,8.82169964727853,0.760213776587093,821,620.1097478910041,29.249348950529498,0.0532137041581968,0,1,0,0,0,1,1,0
21900,29503.6886402742,10.488624877507801,0.19284334346989002,715,645.850586497771,26.131287011534802,0.7647020702205591,0,1,0,0,0,1,1,0
162460,120712.58205909199,43.175887780482206,0.380200724889565,775,699.043182560648,27.0596880714787,0.0195675046353869,0,1,0,0,1,0,1,0
130004,63355.6044731953,40.574405194405706,0.6862374409783121,614,598.866947911827,23.855822275022202,0.788694246078038,0,1,0,0,1,0,0,1
477259,59730.2331596377,51.4406280656345,0.0668262995745014,766,594.786788703089,27.0515784350922,0.6748992313071589,0,1,0,0,1,0,0,1
332697,37266.0010345266,2.4314767420962404,0.573210011216719,724,660.752327590175,26.293818063168303,0.6287681470837261,0,1,0,0,0,1,1,0
878720,79542.0154367238,43.7575695096174,0.6546641918445629,707,641.662061275978,26.4498129876249,0.51632659128738,0,1,0,0,1,0,0,1
735226,558.702870364003,8.11435505000844,0.243487198072308,684,510.63869102053496,25.937207644032195,0.48907164884723603,0,1,0,0,0,1,1,0
291447,73895.683875183,5.3226135318485595,0.39499813850383,628,744.697248607484,24.853486343656996,0.5588362257699929,0,1,0,0,0,1,1,0
197344,5685.858588581839,51.3117892904573,0.0755542412815063,631,788.633161736411,25.755044150468002,0.48272648738234497,0,1,0,0,1,0,0,1
89619,46927.995597302695,8.21536829337229,0.32694879640258895,843,635.44081625295,29.617801057189002,0.287403535106475,0,1,0,0,0,1,0,1
723959,45519.8720713651,2.9286157323816697,0.688983832924252,824,659.9239746578401,28.0148121069027,0.8758629591510029,0,1,0,0,0,1,1,0
854642,77651.49566277361,44.2606984991094,0.22704434206513896,683,611.310120905886,25.708176508425304,0.18058417332627102,0,1,0,0,1,0,0,1
9569,83852.1865920425,48.0679916802789,0.340220681907921,787,649.413723553021,27.1666847916745,0.26349543804149805,0,1,0,0,1,0,0,1
65747,78779.2783277195,52.0994352795313,0.26770092089874903,825,486.91295378397,28.7083087895019,0.8585682857521629,0,1,0,0,1,0,1,0
256117,76383.3057013379,47.519594066993704,0.16296523448523997,652,665.708397848672,25.481403771143604,0.572643139367592,0,1,0,0,1,0,0,1
441569,60503.02340747519,7.966706427770291,0.0747674048951663,716,622.8923544979029,27.5889372313866,0.826951766238354,0,1,0,0,0,1,1,0
875686,59961.95340390981,52.4029344356918,0.340220121566581,642,684.966421413019,26.078017222553502,0.943990178816141,0,1,0,0,1,0,0,1
