,customer_id,est_income,hold_bal,pref_cust_prob,imp_cscore,RiskScore,imp_crediteval,axio_score,card_offer,demographic_slice_AX03efs,demographic_slice_BWEsk45,demographic_slice_CARDIF2,demographic_slice_DERS3w5,country_reg_E,country_reg_W,ad_exp_N,ad_exp_Y
1846,436618,22188.8802096863,8.0,0.21828231713452698,686,807.9067831306619,25.197136389626998,0.849196772866908,0,1,0,0,0,0,1,1,0
1847,464693,27809.236652362404,23.0076560115765,0.220489474436224,639,672.416777001086,25.974392942835497,0.266227224815869,0,1,0,0,0,1,0,0,1
1848,194201,44355.177556085,2.0,0.225621282983885,517,901.00075783084,22.237635625570103,0.000357881575054956,0,1,0,0,0,0,1,0,1
1849,360400,5298.01965792345,4.0,0.49571428924156896,676,661.059397235491,25.416575737036,0.0274275113111267,0,1,0,0,0,0,1,0,1
1850,253415,49382.183160879504,13.0,0.21659585507375698,586,623.994205055332,25.105440899285302,0.9903152416253391,0,1,0,0,0,0,1,1,0
1851,700357,4936.05307442135,10.0,0.488032600395691,670,557.5462816744609,25.2032332792248,0.38864350564737393,0,1,0,0,0,0,1,0,1
1852,911360,192.717208015252,2.0,0.611545223962803,583,775.280271519119,24.874092466445305,0.158952523151711,0,1,0,0,0,0,1,0,1
1853,339841,48766.0333852065,27.543753578745104,0.192863265992691,538,712.4040939392551,22.6214712693858,0.255384145795298,0,1,0,0,0,1,0,1,0
1854,400524,3251.6064350444,9.0,0.644764236717405,518,666.157508959952,22.761915133703297,0.0797900058776954,0,1,0,0,0,0,1,0,1
1855,280620,67311.5511407945,18.1514203853198,0.47743736630621797,692,578.429439755144,27.2772449187675,0.277196173885646,0,1,0,0,0,1,0,1,0
1856,687757,59038.3784440586,2.0,0.26927360314187304,558,571.075579829962,24.4110019017485,0.0354667977299861,0,1,0,0,0,0,1,1,0
1857,963168,13225.576490091598,12.653738535070698,0.5576178378532529,673,749.889622881222,25.194441335145303,0.8227555517738241,0,1,0,0,0,1,0,1,0
1858,830167,32464.1927257325,25.2480464984543,0.42708379048321293,564,733.256055555272,24.6790151680154,0.14208479156048998,0,1,0,0,0,1,0,1,0
1859,229241,44474.1088496758,20.6073980374986,0.40704195253040604,505,448.405664740473,21.472313736192802,0.25659972769832606,0,1,0,0,0,1,0,1,0
1860,746597,463.128562421771,5.0,0.11629783068139501,649,758.0341408291051,24.512524088829498,0.01538701515361,0,1,0,0,0,0,1,1,0
1861,932447,16147.708880001699,29.3136617229262,0.503844794176447,592,680.715906103347,25.3079395508924,0.581994094356673,0,1,0,0,0,1,0,0,1
1862,795098,7220.3198447471805,7.0,0.29131223107630105,589,780.650082866591,25.2649576027015,0.502254000455,0,1,0,0,0,0,1,0,1
1863,618674,44528.071473870994,17.4662464102434,0.642658000304532,506,517.83757608063,23.1113525340297,0.7459062523723181,0,1,0,0,0,1,0,0,1
1864,635935,95439.9895161233,0.0,0.141125014147,522,585.19657250178,23.326956644002,0.103243971761226,0,1,0,0,0,0,1,1,0
1865,465915,67118.4598784022,15.572763098069599,0.811277753529665,559,732.3337480398731,24.608859859924898,0.19832917672196101,1,1,0,0,0,1,0,1,0
1866,376009,34517.505041604505,5.0,0.29855688669632596,637,635.807572868704,25.7849899202881,0.703418267296698,0,1,0,0,0,0,1,1,0
1867,728466,40336.531925197996,23.324447577698102,0.351591954097146,670,643.214894448353,25.559891144717103,0.114744437624119,0,1,0,0,0,1,0,1,0
1868,825623,67769.8463560304,26.560420260476103,0.37659644898655603,611,640.7525333907209,24.6896529299069,0.629053093575126,0,1,0,0,0,1,0,0,1
1869,163611,26921.3191602419,13.364952129107301,0.24899811528714103,679,689.625903026256,26.3163128619557,0.47442045576240505,0,1,0,0,0,1,0,1,0
1870,201589,38476.0176206802,22.309856519624,0.022520088917687,593,839.887557628287,24.9855402765871,0.8197425461687291,0,1,0,0,0,1,0,0,1
1871,627304,22684.8056774156,18.473260835239,0.903810017520539,546,579.736491114199,24.2873484034064,0.608304244721695,1,1,0,0,0,1,0,1,0
1872,995857,49639.2294343425,2.0,0.159878552723252,548,675.145006664731,24.3025311849793,0.0726236407848395,0,1,0,0,0,0,1,0,1
1873,741933,106328.43921943699,3.0,0.113367918501274,574,702.2208738049111,22.9997842470197,0.11859270354182301,0,1,0,0,0,0,1,1,0
1874,766435,25528.5211471755,23.5888064711902,0.434407669011892,542,478.381413486092,24.1389329988565,0.236345322786972,0,1,0,0,0,1,0,1,0
1875,267944,118.40146101834401,21.728992845286,0.0275472900921841,563,603.426503974341,22.7412115221588,0.274692833601673,0,1,0,0,0,1,0,0,1
1876,313631,26739.235007363997,1.0,0.613918575128832,693,676.837439849558,27.291731607660697,0.7456950656632491,0,1,0,0,0,0,1,1,0
1877,555301,52516.307869507305,23.236647188783003,0.563818258982743,616,965.1981105350619,23.962444745524696,0.104265286541087,0,1,0,0,0,1,0,0,1
1878,104088,67847.0907494976,3.0,0.395847967404486,505,829.185273859809,23.381974850002,0.0962647061784663,0,1,0,0,0,0,1,1,0
1879,62521,31978.076233786,9.0,0.39849893272382403,513,769.625524981037,22.7719164249579,0.47409066292030794,0,1,0,0,0,0,1,0,1
1880,350603,16606.9063447773,2.0,0.0573220363959527,514,605.057047674348,21.7370494186575,0.0262847541834693,0,1,0,0,0,0,1,1,0
1881,803445,37848.235415431096,15.860116804925099,0.785641079851249,622,640.007077772016,25.002800586034798,0.00313221314734413,1,1,0,0,0,1,0,1,0
1882,669449,20535.582425293,4.0,0.34109240579887895,650,496.18620454954595,24.5818265834423,0.0968068980760306,0,1,0,0,0,0,1,1,0
1883,395394,22213.428840677203,21.8079203077151,0.38486000924638597,526,776.527624298472,23.759097550018502,0.369592180959844,0,1,0,0,0,1,0,0,1
1884,250496,68296.0979588474,26.273842195183896,0.266885859899297,672,845.4234787606599,25.930743699362196,0.272079832550502,0,1,0,0,0,1,0,1,0
1885,224824,30078.9118196333,4.0,0.435374268855315,527,679.011742698037,23.9561808681125,0.005216727706877661,0,1,0,0,0,0,1,1,0
1886,577291,78370.0268407719,7.0,0.14067295211949402,532,563.259937457162,23.0164277464756,0.14469359185465197,0,1,0,0,0,0,1,0,1
1887,641155,46969.180458141906,8.0,0.12171255089258098,528,631.2531534391491,23.885621998873702,0.140133439255625,0,1,0,0,0,0,1,0,1
1888,255472,24358.889849388597,2.0,0.12491771033349801,648,691.6235006282091,25.4728735577444,0.47171455094201603,0,1,0,0,0,0,1,0,1
1889,737465,68988.1790922536,6.0,0.531860379758935,695,767.3907576771601,26.2119645341747,0.24417425268260198,0,1,0,0,0,0,1,1,0
1890,137818,54962.8496345925,5.0,0.0495801905234754,551,561.142051716499,23.1696767089997,0.070975038341672,0,1,0,0,0,0,1,0,1
1891,135831,14450.276768246298,24.139466539822198,0.314882260722044,603,732.5110396066119,25.5158829550178,0.35316085453846796,0,1,0,0,0,1,0,1,0
1892,961332,9018.72791525345,0.0,0.14581790822073198,698,862.247250516127,25.5350056357042,0.13598459967554302,0,1,0,0,0,0,1,0,1
1893,948475,19078.0368536106,24.1306520449345,0.612632441015161,540,708.6068810746941,22.358021125372897,0.45315389738165507,0,1,0,0,0,1,0,0,1
1894,865457,57666.0628414241,7.0,0.18219867086250197,673,689.1877955414259,26.252513051388696,0.0978583127464707,0,1,0,0,0,0,1,1,0
1895,228496,15290.0728211929,25.321335807666603,0.41492745194476294,569,615.472830853365,23.924269666019303,0.316565716125785,0,1,0,0,0,1,0,0,1
1896,855329,11566.504320954,3.0,0.12450645347919802,623,725.636192467776,25.807694361364103,0.486245502833891,0,1,0,0,0,0,1,0,1
1897,470786,44505.2823913566,5.0,0.353770866775326,562,679.803700359941,24.701221821073798,0.6981025371061259,0,1,0,0,0,0,1,1,0
1898,649420,11439.9684449777,19.028327460962,0.0589727659629583,597,811.383128284272,23.571354715022697,0.23776676781462,0,1,0,0,0,1,0,0,1
1899,244959,27695.499305486002,13.0,0.23307196156071303,513,762.004097180051,21.9238989864147,0.0017729288614645102,0,1,0,0,0,0,1,1,0
1900,565040,41486.900617613304,3.0,0.10027537954527499,535,532.078920365899,23.7972167589892,0.0370538485994823,0,1,0,0,0,0,1,1,0
1901,830251,46025.833838495,22.1436025162323,0.300636216703269,580,595.6790567274791,23.376602990493897,0.536621361787556,0,1,0,0,0,1,0,0,1
1902,515272,41077.3095642517,6.0,0.136326542098172,650,657.3446181062719,24.6140660879034,0.206863008883547,0,1,0,0,0,0,1,0,1
1903,666422,35913.199045274196,28.212984206040897,0.21870223949597198,602,626.740625817566,25.528688871509104,0.613624256013684,0,1,0,0,0,1,0,0,1
1904,40255,36699.4683704402,11.2308503142137,0.553969821235366,592,617.066799328682,24.5936480818369,0.0309460066388536,0,1,0,0,0,1,0,1,0
1905,14769,66688.3812767435,21.4616792973846,0.0571147368307974,622,524.859071010446,25.939212074411202,0.7771949798745992,0,1,0,0,0,1,0,1,0
1906,259917,24756.5462550684,11.0,0.8273108391221021,699,594.266231074394,25.864325272711397,0.148974030200529,0,1,0,0,0,0,1,0,1
1907,135455,11840.2784723282,16.5930797250262,0.303865418847638,525,589.258723769067,22.9151014446043,0.143824484452948,0,1,0,0,0,1,0,1,0
1908,613133,589.512650630022,19.9509115654446,0.21305613711321303,516,722.91156814012,23.3430843269024,0.856545306020423,0,1,0,0,0,1,0,1,0
1909,313291,64109.0573242817,8.0,0.15294515881336498,541,638.652446193742,23.486289518267302,0.5050540400888089,0,1,0,0,0,0,1,0,1
1910,330139,40089.986640653304,7.0,0.6532606977542309,636,973.258098290215,25.1785343885459,0.14336058573133803,0,1,0,0,0,0,1,0,1
1911,507405,4495.60135726261,21.714437644899,0.18409419212557399,672,772.811910971493,26.413963614829804,0.709491808380973,0,1,0,0,0,1,0,1,0
1912,994292,79691.3761133857,12.603422656998301,0.169455530764608,566,615.6657492915219,23.884585732213502,0.520703283526178,0,1,0,0,0,1,0,1,0
1913,220854,62975.5741940775,5.0,0.720990704919239,564,664.088710722548,23.4996169408698,0.0420425063953793,0,1,0,0,0,0,1,0,1
1914,43355,73518.2896563892,36.975886401954604,0.46714916896279707,577,642.402183579061,23.7921620016295,0.253687952295665,0,1,0,0,0,1,0,1,0
1915,82618,46064.1437865369,12.0,0.113086560624917,547,488.50428961682195,23.179758155514303,0.34667917564925393,0,1,0,0,0,0,1,0,1
1916,298542,18367.454158473898,4.0,0.5993780305287839,577,597.119007557056,23.200881518857003,0.05806969433754099,0,1,0,0,0,0,1,0,1
1917,972854,19567.2073709842,21.1605941111401,0.953950031460149,669,691.951658056792,25.8417924469139,0.9200349963078379,1,1,0,0,0,1,0,0,1
1918,492662,4313.35939862336,28.2272126153759,0.116282731231752,596,581.532343194605,25.2261613772535,0.374306848551159,0,1,0,0,0,1,0,0,1
1919,725294,29967.776651506898,5.0,0.20989854608449998,646,644.253752563196,24.974602126075396,0.140434612099576,0,1,0,0,0,0,1,1,0
1920,667099,65407.4688797791,34.91298931649639,0.7734311872189051,577,644.384073710523,23.5643991121549,0.238623711244135,1,1,0,0,0,1,0,0,1
1921,325859,31145.1578225377,8.0,0.0704895258199026,689,749.455683888015,25.5374517938493,0.30072919705030604,0,1,0,0,0,0,1,0,1
1922,752495,51644.2548059837,6.0,0.837186477696331,699,587.2914634892929,26.679967549703,0.16691649814150303,1,1,0,0,0,0,1,1,0
1923,209231,45672.7792386496,18.9972087073305,0.30166012050998103,533,688.198213100128,23.5102131906457,0.10435463756681901,0,1,0,0,0,1,0,0,1
1924,912954,53576.1178131128,18.9673859814293,0.35974135811644004,656,603.953645354645,24.638653962006103,0.923187128134174,0,1,0,0,0,1,0,0,1
1925,451040,3009.3093403182697,27.959273635074503,0.806318565414068,663,662.371922731847,25.3031404175352,0.228626583360108,0,1,0,0,0,1,0,1,0
1926,822053,12717.7750758549,16.1496377343806,0.363241716554586,558,704.4148591793061,22.6224580672407,0.26458973448294,0,1,0,0,0,1,0,0,1
1927,1437,52901.2994547788,25.3052111548764,0.133434230557943,594,758.468233440419,23.4246410248946,0.312295134627366,0,1,0,0,0,1,0,0,1
1928,637184,105252.574294535,2.0,0.261502266980582,598,800.357001011022,23.772521901689,0.21651125665392898,0,1,0,0,0,0,1,1,0
1929,610345,81576.1377277353,6.0,0.493514703281914,609,530.552184850323,25.4719088349626,0.394723058941631,0,1,0,0,0,0,1,0,1
1930,481970,52738.2109547584,4.0,0.385355851713275,635,466.140633527695,25.770955947715002,0.0700365426857532,0,1,0,0,0,0,1,1,0
1931,701139,4377.74091766663,6.0,0.6230994635602201,610,573.869650628263,25.648002243764,0.7927910339011299,0,1,0,0,0,0,1,0,1
1932,991593,27516.846252529704,1.0,0.124809555995031,681,629.549218336698,27.0705621330861,0.39162299645776205,0,1,0,0,0,0,1,1,0
1933,485985,29687.270095520602,22.243374372542895,0.8095991224753679,536,584.1973779924421,23.734974087276,0.10379961213574901,1,1,0,0,0,1,0,0,1
1934,975954,35720.5513099576,12.0,0.00735716757836001,535,621.575885853698,23.860104602684498,0.4195196956268629,0,1,0,0,0,0,1,1,0
1935,118953,50919.7247790446,5.0,0.7883631805815642,684,819.934471263016,26.1617004164641,0.8925014827484681,0,1,0,0,0,0,1,0,1
1936,308244,81069.449508306,3.0,0.469381699557816,630,591.26451279406,24.8585437255517,0.14794040312307,0,1,0,0,0,0,1,1,0
1937,602326,104826.30129711301,21.815722878269895,0.306778610726346,630,678.001964999589,26.0932095228962,0.000785170425291943,1,1,0,0,0,1,0,1,0
1938,658718,15330.826406518401,8.0,0.25236303644467,585,576.741982034235,25.186066209242895,0.6153277574664909,0,1,0,0,0,0,1,0,1
1939,401552,40653.8718369033,26.507662071276602,0.14135908052025797,556,680.123615766389,24.569400664247304,0.0607259565738277,0,1,0,0,0,1,0,1,0
1940,754140,12775.712577517199,18.487081149144398,0.4130581668519311,678,619.023542396765,26.522607284489602,0.010431418818945,0,1,0,0,0,1,0,0,1
1941,566521,46014.040463093705,4.0,0.437253022168509,588,740.696730715065,24.527608193863102,0.558171210393284,0,1,0,0,0,0,1,0,1
1942,176699,34685.0416161809,6.0,0.352858361502498,527,645.22345629771,22.4110079640026,0.12038942849039301,0,1,0,0,0,0,1,0,1
1943,683665,25874.7559067406,12.0,0.378444699514613,507,700.5284855914971,21.637063256329398,0.37043705003808797,0,1,0,0,0,0,1,0,1
1944,413779,69255.5731507403,0.0,0.288495574416642,611,679.8364283126471,25.7125353995091,0.744200109940511,0,1,0,0,0,0,1,1,0
1945,259382,29539.1716638877,19.1264272680386,0.3654396939498039,699,836.905139796619,27.307204124642702,0.8465665846617509,0,1,0,0,0,1,0,1,0
1946,885023,49370.2790560014,19.539833831727602,0.18810398354068303,515,621.655617113935,23.430318650790802,0.508814529720756,0,1,0,0,0,1,0,0,1
1947,133636,27100.7922546947,14.1938845360778,0.186881552832154,529,696.022141660737,22.5010905358812,0.00991312990779195,0,1,0,0,0,1,0,1,0
1948,726890,5152.4878082749,1.0,0.139711073053016,510,702.101591505336,21.628948396110502,0.0487560041114449,0,1,0,0,0,0,1,0,1
1949,708580,10230.4571511766,6.0,0.123296996499855,575,554.128092195985,23.059224948809298,0.0631384467429968,0,1,0,0,0,0,1,0,1
1950,727645,52152.7443420679,5.0,0.181680979860307,514,502.088461612929,21.717439524693397,0.0419921812509493,0,1,0,0,0,0,1,0,1
1951,698841,45498.2494221925,15.7855158943155,0.11503553835413499,652,713.402069106239,25.0655095105857,0.25364068102181503,0,1,0,0,0,1,0,0,1
1952,205295,49572.24354580099,29.743576608899698,0.294677040416949,505,733.726969609717,23.3796859652013,0.596029079930525,0,1,0,0,0,1,0,1,0
1953,468148,36029.9174853016,3.0,0.161483580804921,619,604.049206780727,23.908582712273603,0.0224627244801143,0,1,0,0,0,0,1,1,0
1954,502782,30222.5172273673,24.381592678169103,0.0214413031409595,638,654.675573548095,24.272501676382,0.53249720783643,0,1,0,0,0,1,0,1,0
1955,869152,12040.2597870471,19.8967116562917,0.444735452692726,661,538.913317595666,25.6026970559554,0.859258441316261,0,1,0,0,0,1,0,0,1
1956,537345,30614.9405019932,18.048206136534397,0.26964391667286197,575,689.552324990573,24.2470531833798,0.394837185582255,0,1,0,0,0,1,0,1,0
1957,225627,122152.441436348,10.8491240944832,0.42508866110772603,685,450.68440064365194,25.2125703606729,0.543118554581712,1,1,0,0,0,1,0,1,0
1958,187626,44096.6649891913,9.0,0.482548904068057,640,701.612692338114,24.3632855613213,0.459604833972288,0,1,0,0,0,0,1,1,0
1959,238152,55700.95380768889,9.0,0.0306876568897253,693,613.652641489091,26.1726698618802,0.505222634865848,0,1,0,0,0,0,1,0,1
1960,591845,10629.3850966313,16.6856423974621,0.206633727153736,544,788.8156907724621,23.941293842750103,0.7148888567019521,0,1,0,0,0,1,0,1,0
1961,194918,75202.9526180948,13.7194387484573,0.136122730397445,626,717.041566403797,24.9781908467922,0.0187845482821091,0,1,0,0,0,1,0,1,0
1962,134702,67107.781214424,19.4241565768915,0.0173236284838574,553,730.9570822825681,24.5117733105793,0.928895184677206,0,1,0,0,0,1,0,1,0
1963,92141,5635.86128616298,18.0,0.266159385999958,555,683.125287177854,24.4301575366602,0.0615212210538759,0,1,0,0,0,0,1,1,0
1964,318341,46150.583267906106,16.3658900521949,0.189965185761249,537,513.423241603155,23.29626650166,0.27179228134288896,0,1,0,0,0,1,0,1,0
1965,306166,19628.3650625409,19.2563548814541,0.536640278133781,632,681.239803017936,26.1005214236795,0.131149486420375,0,1,0,0,0,1,0,0,1
1966,116148,28373.7249275618,10.0,0.291742306567939,613,666.767982996822,24.8359008951952,0.6495115828206529,0,1,0,0,0,0,1,1,0
1967,981943,11592.8937289701,7.0,0.42106883563551895,557,771.677801886694,23.9663879185388,0.535163967456876,0,1,0,0,0,0,1,0,1
1968,801192,11271.3356099691,27.070028341582898,0.323771911542136,611,799.647020467787,24.1031867735854,0.498659154225006,0,1,0,0,0,1,0,0,1
1969,626897,13347.5508015953,9.0,0.19069503826235398,609,632.763223159385,25.492166051933303,0.6431020149271789,0,1,0,0,0,0,1,0,1
1970,549532,89220.0483362808,17.7848301643994,0.187485723235413,637,612.775560129808,24.9811379573105,0.6596530080285171,0,1,0,0,0,1,0,1,0
1971,607420,5154.21054395558,32.4183844559399,0.47025243085506896,636,604.260053167794,24.2542371586023,0.144804573469306,0,1,0,0,0,1,0,1,0
1972,948292,33172.3255180688,19.2465977727506,0.39426283334616297,596,663.538518357233,24.0993323360227,0.380619676716354,0,1,0,0,0,1,0,1,0
1973,480928,31503.0748487667,19.6503718843923,0.120924700297042,505,593.3517716211489,21.9931167615488,0.212529506224485,0,1,0,0,0,1,0,0,1
1974,894036,44993.0513862681,4.0,0.189326784121027,664,578.438158100678,26.739165158909103,0.28501036893779697,0,1,0,0,0,0,1,0,1
1975,969990,90931.3193095069,18.6728410789942,0.696841205423823,693,627.87364116358,27.324903195508,0.7986774428536841,1,1,0,0,0,1,0,0,1
1976,790821,87555.2177563755,1.0,0.0692773116966675,598,586.510372108198,24.7872140531838,0.352554592779419,0,1,0,0,0,0,1,1,0
1977,907112,43518.5059192173,6.0,0.589093562400833,625,837.9652936012599,25.797052031002497,0.9421907106168531,0,1,0,0,0,0,1,0,1
1978,912973,33004.469940265095,8.0,0.5529284524531121,674,657.641732863349,25.097882720545602,0.492553417759443,0,1,0,0,0,0,1,1,0
1979,887728,41713.2794326141,21.577102309467897,0.0518916030547246,601,712.6052999193649,23.962317281139303,0.45137314494232,0,1,0,0,0,1,0,0,1
1980,356688,36537.7922810635,1.0,0.101274508176707,690,632.241536255876,27.117331120477,0.132271970748181,0,1,0,0,0,0,1,0,1
1981,908000,32640.005571111,22.8818862686856,0.410712247798818,685,566.699679585571,26.536880394496897,0.561785383025428,0,1,0,0,0,1,0,1,0
1982,422449,30070.619419513197,9.0,0.100322015442879,580,644.168934225839,23.6503326026609,0.0865410505822394,0,1,0,0,0,0,1,1,0
1983,128734,6390.25287765208,22.471945418106998,0.25071469753029,593,635.233683336308,24.955628120471502,0.126971624851254,0,1,0,0,0,1,0,1,0
1984,454026,55813.6577899886,20.3308090336713,0.563623443487519,509,640.5743881804419,22.554678824000202,0.418014487986156,0,1,0,0,0,1,0,0,1
1985,885166,24363.859296292798,21.5575874858522,0.117450883896179,532,586.0974348665401,23.445613836017,0.0466918254386941,0,1,0,0,0,1,0,0,1
1986,902216,64663.6171200878,6.0,0.11261496425486199,589,791.753047391989,24.570238746845398,0.629755903009889,0,1,0,0,0,0,1,1,0
1987,148916,33314.3282390491,28.302839175677,0.37590891992667397,647,662.580511841266,25.0130899831872,0.424403877442924,0,1,0,0,0,1,0,1,0
1988,563919,37676.8986307597,15.5987622135587,0.10705778845664501,658,655.24591874796,24.6788478834718,0.13508574889249,0,1,0,0,0,1,0,0,1
1989,554013,16291.3451508978,23.4799017211794,0.47196153906050703,512,626.4212669125981,23.6151466929646,0.27011589790421897,0,1,0,0,0,1,0,0,1
1990,826431,37074.1179109212,5.0,0.19762061485504298,695,577.983994996362,27.345823084113103,0.973119207162847,0,1,0,0,0,0,1,0,1
1991,969805,29924.598229584102,10.0,0.22981663015927103,667,785.748511396399,26.6896034771879,0.623740927002,0,1,0,0,0,0,1,1,0
1992,215311,5587.11373546341,0.0,0.254531162424588,561,564.3201834547099,23.766462643523102,0.188045911638356,0,1,0,0,0,0,1,0,1
1993,21215,22244.9496797565,1.0,0.144233878734593,666,782.328609927327,26.8009370065773,0.194459427395138,0,1,0,0,0,0,1,1,0
1994,12075,12593.0029349851,17.045190451856598,0.335160533293154,510,586.034385983432,22.970521808403397,0.0155409414504496,0,1,0,0,0,1,0,0,1
1995,491749,49758.5425314167,8.0,0.254821380339433,562,469.922073436904,24.584758233657304,0.872893958107016,0,1,0,0,0,0,1,1,0
1996,746088,4884.43503232452,2.0,0.0155764711080158,537,705.3992424054269,22.1781392482971,0.251240264773844,0,1,0,0,0,0,1,1,0
1997,313399,44380.051258056905,2.0,0.278226483974387,657,765.504184609917,25.258800072736395,0.346561975984411,0,1,0,0,0,0,1,0,1
1998,363741,47526.1727323751,4.0,0.6908006870142329,654,507.36600207202304,24.992764944471897,0.223744149347563,0,1,0,0,0,0,1,1,0
1999,310051,72365.8003635964,16.2475372805091,0.31329528824187297,597,672.1922462263041,25.109487447849002,0.10065946774739999,0,1,0,0,0,1,0,0,1
2000,115827,33973.877469726,0.0,0.146819267657582,614,669.041764261904,25.127325181342897,0.0190044912996914,0,1,0,0,0,0,1,1,0
2001,828945,58815.7814834394,8.0,0.30241136832237897,566,652.5970520220881,22.7946283075063,0.442376835647661,0,1,0,0,0,0,1,0,1
2002,248337,46984.5634376993,17.0366238502869,0.0953860914750234,566,675.027593678768,24.677237637983797,0.0122473739784918,0,1,0,0,0,1,0,0,1
2003,603529,28960.150833911,12.5056128588116,0.523994632458884,611,618.655758650327,25.1626625900677,0.508842215711833,0,1,0,0,0,1,0,1,0
2004,143184,47704.477878423895,0.0,0.38985135725142894,621,587.991850257095,25.076740758689198,0.9864008927856021,0,1,0,0,0,0,1,1,0
2005,277937,45738.578729166904,22.113193414795198,0.242777543996571,690,637.1445512217559,26.6701508501657,0.07229767742201901,0,1,0,0,0,1,0,1,0
2006,701856,49007.694670845,18.7784464584303,0.651296042526397,500,670.249053690852,22.8432933334056,0.137329789257735,0,1,0,0,0,1,0,0,1
2007,869950,10401.7298530334,14.0,0.9400314063193109,590,621.009237834561,24.9709642774681,0.00413784573268913,0,1,0,0,0,0,1,0,1
2008,932236,62019.2945783688,3.0,0.44473538755049197,656,764.0450167396809,25.0798072097092,0.0204341761192606,0,1,0,0,0,0,1,1,0
2009,123838,66903.0489646616,18.429826832067,0.41767151267038105,558,571.461066685314,24.4393632337517,0.305764551585515,0,1,0,0,0,1,0,0,1
2010,301148,64740.2497102198,9.0,0.38427149090231394,624,647.490211671175,24.225602727378202,0.33294410945679803,0,1,0,0,0,0,1,0,1
2011,680082,47440.6871489356,13.2472457398774,0.38426251770092207,521,504.958115759752,22.033031872653797,0.930506769695721,0,1,0,0,0,1,0,1,0
2012,866069,7740.3829534535,18.2877592467003,0.22507341349267396,624,704.1684822595621,23.9813730235916,0.0861914138898071,0,1,0,0,0,1,0,0,1
2013,392277,9692.78264681308,3.0,0.0591378795111216,691,687.286614399673,26.808744233091197,0.16337421163963198,0,1,0,0,0,0,1,0,1
2014,829879,50364.0886252812,15.8697389584701,0.8664734684978579,531,656.520370160268,22.118852564105897,0.36233466674046794,1,1,0,0,0,1,0,0,1
2015,316830,23344.277776351602,25.555493612698804,0.6383976847759039,650,676.134142208395,26.435972337525396,0.0663829967696284,0,1,0,0,0,1,0,1,0
2016,907017,10210.5663783329,16.0184797030747,0.30643574844596,597,582.63730773636,25.1610153623589,0.487432587986101,0,1,0,0,0,1,0,1,0
2017,172985,77392.798620807,3.0,0.5556873285825711,510,615.69322608375,22.680089481401,0.55390423272638,0,1,0,0,0,0,1,1,0
2018,694054,30734.4259872019,19.8997628074332,0.23483709100741698,694,797.861380397977,25.9151079184268,0.7806266892235899,0,1,0,0,0,1,0,1,0
2019,913013,36476.6646822037,14.0,0.41030667177754104,551,675.120672844946,24.3651599200382,0.0590461658715288,0,1,0,0,0,0,1,0,1
2020,253265,1512.65967940455,23.1906038717656,0.055674907198775,578,585.389259324229,24.500561250313897,0.242882815208992,0,1,0,0,0,1,0,0,1
2021,836537,19549.884017121498,7.0,0.5245646747591509,676,547.078776083637,25.1045942364743,0.0370584159454584,0,1,0,0,0,0,1,1,0
2022,541179,85203.1797954557,7.0,0.16060775141591,621,748.2680444504449,24.3182736557287,0.15036234686360997,0,1,0,0,0,0,1,0,1
2023,988916,47684.8012138166,7.0,0.0837753509322096,567,645.653849886256,23.223334859692603,0.5067444379001981,0,1,0,0,0,0,1,1,0
2024,68889,6364.08717548422,3.0,0.18389142189007998,617,663.733000386723,24.5486038569248,0.6037798222386539,0,1,0,0,0,0,1,1,0
2025,85389,45278.6532590349,10.0,0.0828356992490627,576,598.2226830131971,23.1101908049526,0.119794467723515,0,1,0,0,0,0,1,0,1
2026,279112,47260.862009538396,20.0459702808776,0.291139536948172,561,561.457249310206,23.418800902736397,0.30213508033706604,0,1,0,0,0,1,0,0,1
2027,721578,19949.3174079296,12.0,0.0477480781563309,629,602.355723466529,24.080378777518398,0.21551665293022196,0,1,0,0,0,0,1,0,1
2028,355320,9251.990452868242,2.0,0.889538662300547,556,539.513160658105,23.3995023263555,0.35520765674228993,0,1,0,0,0,0,1,1,0
2029,603683,1412.96604196406,4.0,0.166610698538979,654,578.853431578341,26.5310477199888,0.76884727362202,0,1,0,0,0,0,1,0,1
2030,143506,25644.0353944707,12.9623159233401,0.34344589169206,523,598.809354628947,21.949066241660198,0.7059903184232679,0,1,0,0,0,1,0,1,0
2031,529782,54502.751130317,5.0,0.20256426635679603,691,709.6593140278169,25.4754034014746,0.513124035189778,0,1,0,0,0,0,1,1,0
2032,494538,23286.647965831,3.0,0.35518939768877794,613,702.0272866705409,23.8069682844031,0.0121911506802881,0,1,0,0,0,0,1,0,1
2033,592236,92060.5986955812,4.0,0.147859743995292,636,578.533189938679,26.1871934802507,0.37531551358194204,0,1,0,0,0,0,1,1,0
2034,937198,44789.5279959644,6.12380199573066,0.309360718291337,607,748.3842275818249,24.0243318340075,0.23860990787121103,0,1,0,0,0,1,0,0,1
2035,467687,24930.672539992796,10.0,0.43929520058633403,562,677.287086024973,24.686054033970198,0.163695510943545,0,1,0,0,0,0,1,0,1
2036,784305,89405.92702227019,7.975966952518481,0.28560883707002194,652,667.633673776323,25.716525414130697,0.483293842405443,0,1,0,0,0,1,0,1,0
2037,134459,834.0344241673739,5.0,0.652365386418322,541,625.3528887242591,24.217784086247697,0.21333157565660604,0,1,0,0,0,0,1,0,1
